lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
175,0,84.44983992410809,9,6,3,3,0,0,0,0
151,1,120.7,7,6,4,4,0,0,3,0
16,0,63.62019687013985,3,4,3,5,1,2,0,0
30,0,152.589063784391,9,3,4,2,1,0,2,0
8,1,136.35486198560412,9,16,4,2,1,3,0,0
50,0,112.2,4,10,4,2,2,0,3,0
37,0,135.9,8,20,4,2,1,0,0,0
88,1,64.82589653333088,9,17,4,2,0,0,0,0
103,0,116.1,6,14,4,1,0,3,0,0
34,0,80.02730546570226,11,7,4,6,2,3,0,0
48,0,124.22264976848645,3,28,4,1,1,0,3,0
35,0,67.5,2,11,4,2,0,3,0,0
102,0,118.93397764042895,10,2,4,2,1,0,3,0
0,0,208.48344621010438,7,13,4,1,0,0,3,0
45,0,75.84566820267976,3,3,4,3,0,0,0,0
61,0,117.65031539895858,5,9,4,3,0,0,0,0
97,0,124.08207034856488,7,25,3,1,1,0,3,0
91,0,118.57678114496113,7,14,3,2,1,0,2,0
61,0,127.97242244582799,4,28,4,2,1,0,1,0
108,1,94.51968382161931,7,26,4,1,0,3,0,0
17,0,99.0,6,12,4,0,1,2,0,0
178,0,119.85,9,2,4,2,2,0,0,0
80,0,131.15036419734741,7,5,4,2,0,0,3,0
85,0,140.4,5,26,4,2,0,0,3,0
83,0,149.80091281953383,8,8,4,3,0,0,3,0
153,0,107.54932420484836,7,23,4,1,1,0,0,0
4,0,131.26488542510893,9,4,2,4,0,0,0,0
25,0,119.0,8,26,4,0,0,2,0,0
220,0,102.85,10,3,4,3,1,0,0,0
35,0,98.41392266610596,9,26,4,0,1,3,0,0
80,0,127.25003670075778,7,29,4,1,0,1,0,0
143,1,104.23279928040604,4,22,3,2,1,0,0,0
7,0,156.0,6,18,4,2,1,0,3,0
8,0,139.33578658350282,8,16,4,1,1,3,0,0
27,0,118.99730184654317,9,17,4,1,1,2,0,0
17,1,79.0,2,16,4,3,0,3,0,0
112,0,141.50126726185226,6,2,4,2,0,0,1,0
45,0,112.69853028941893,3,18,4,2,0,0,2,0
11,0,76.74307267170671,11,18,4,8,3,0,0,0
88,1,132.3,10,20,4,3,0,0,3,0
6,0,94.31655920245414,6,23,4,1,0,0,0,0
4,0,163.4804284631314,6,15,4,1,0,0,0,0
246,1,152.017896335643,11,26,4,7,1,0,1,0
177,0,70.0,10,13,3,1,0,0,0,0
10,0,145.0,8,9,4,1,1,0,0,0
31,0,198.82527464737603,9,24,4,1,1,0,5,0
22,0,127.95098076397066,6,21,4,2,0,0,0,0
44,0,109.99703305224573,4,19,4,1,2,0,1,0
112,0,73.50511658672079,9,3,3,2,1,0,0,0
193,0,91.70692317204569,8,23,4,3,0,3,0,0
102,0,118.93365715974983,7,3,4,3,0,0,2,0
34,1,83.19902098700385,3,1,4,3,0,0,0,0
86,0,94.43060081202987,4,9,4,1,2,3,0,0
51,1,123.98075042954594,8,27,4,1,1,1,1,0
78,1,85.5,4,11,4,2,0,3,0,0
162,0,103.53604236213548,8,7,4,2,0,2,0,0
18,0,113.478145873149,4,14,4,2,0,1,0,0
146,0,104.22632625255454,6,1,4,3,0,0,0,0
137,0,63.473047595811,2,28,4,1,1,2,0,0
81,0,123.95198887550234,9,10,4,1,0,2,0,0
50,0,145.85594119690947,10,9,4,1,0,2,0,0
42,0,135.03806802990917,7,26,4,0,1,0,0,0
78,0,87.29500896833244,4,1,4,1,1,0,0,0
154,0,104.7829947740152,6,5,4,2,0,1,0,0
81,1,149.4,9,11,4,3,0,0,3,0
17,0,168.15036627186495,3,25,4,2,1,0,0,0
81,0,105.59453839779484,6,19,3,2,0,0,0,0
153,0,105.21897234278151,6,5,4,1,1,0,0,0
30,0,153.95447132710564,8,3,4,2,0,0,1,0
205,0,99.74708190550476,6,5,3,2,0,0,1,0
205,0,111.57079074276541,9,26,4,5,1,0,0,0
144,0,116.81446965481058,7,30,4,8,3,0,3,0
30,0,170.08691046266313,9,18,2,2,1,0,4,0
15,0,130.10148021613833,5,21,4,0,0,1,0,0
134,0,90.3271420552435,6,28,4,3,0,1,0,0
53,0,107.93526576762883,9,10,4,1,0,2,0,0
161,0,141.43367461387373,9,19,4,2,1,0,2,0
157,1,121.37506472856782,7,14,4,2,0,0,0,0
35,0,99.0,9,26,4,0,1,3,0,0
20,0,91.0,2,13,4,1,1,0,0,0
258,1,95.85443732775171,7,21,4,2,0,0,0,0
64,0,164.49385399562465,11,20,4,2,0,0,5,0
217,0,172.12025318932533,10,11,3,3,2,0,0,0
44,0,111.84776282940925,3,19,4,1,2,0,2,0
26,0,104.0,11,18,4,1,0,0,0,0
113,0,121.23005994734756,8,1,4,1,1,0,0,0
112,0,100.07305594376038,4,27,4,3,0,0,3,0
159,0,113.58421511387623,7,26,4,2,0,0,0,0
50,0,99.12110233214119,4,1,4,1,1,0,0,0
69,0,210.71574479799446,7,8,4,4,1,0,5,0
55,0,138.20262164856848,9,11,4,2,0,0,1,0
19,1,150.5143554234316,7,16,4,2,1,0,2,0
147,0,138.18575623894097,8,16,4,4,2,0,3,0
88,0,94.49249749066088,5,26,4,1,0,0,0,0
54,0,147.19645774994666,7,3,4,5,2,0,0,0
150,0,123.1272771351723,7,30,4,2,2,0,3,0
59,0,120.55747151147246,6,11,4,3,1,0,2,0
158,0,102.49899952751197,6,11,4,2,1,0,0,0
198,0,106.95827420018749,4,29,4,2,0,0,0,0
17,0,91.10230832306588,2,13,4,1,1,0,0,0
36,1,159.10066228265597,3,24,4,2,0,0,3,0
206,0,102.85,10,6,4,5,2,0,0,0
6,0,140.0,9,17,4,4,1,2,0,0
185,1,136.32275186299634,7,26,4,2,0,0,3,0
153,0,75.05867751198653,6,1,4,2,1,0,0,0
56,0,93.6,11,22,4,2,0,0,0,0
65,0,117.9728696469542,4,7,4,3,0,0,2,0
239,0,132.60554236488275,9,28,4,2,0,0,1,0
25,0,104.0,11,22,4,1,1,0,0,0
236,0,106.74359440699172,9,19,2,3,0,0,3,0
23,0,156.06952240803633,5,21,4,1,0,0,3,0
147,0,99.93527120100487,7,12,4,1,1,3,0,0
95,0,123.9974793920052,9,27,3,1,1,0,3,0
65,0,140.15888292172275,5,15,2,2,0,0,1,0
230,0,95.48477452179141,7,26,4,2,0,0,0,0
177,1,127.28696499707446,8,9,3,3,0,0,0,0
116,0,72.23328396710156,7,24,3,3,1,0,0,0
7,0,142.83580020242914,5,9,4,3,0,0,1,0
42,0,126.90779401919912,4,29,4,1,0,0,0,0
57,0,116.1,5,18,4,1,0,3,0,0
24,0,118.42697203976827,9,8,4,0,0,3,0,0
183,0,187.47146795723773,7,16,4,4,0,0,3,0
54,0,136.3901906508439,4,8,4,1,0,0,3,0
80,0,74.72359336120863,4,15,4,4,0,0,0,0
183,1,98.83558603542548,6,4,4,3,1,2,0,0
185,1,116.13334720376875,8,29,4,3,1,0,0,0
46,0,151.17971628415913,7,2,4,1,0,0,1,0
160,1,141.91661563588426,8,19,3,2,1,0,1,0
190,0,119.94259366140788,7,20,4,2,1,0,0,0
37,0,131.4,6,2,4,1,0,0,3,0
192,1,121.5,8,4,4,2,0,0,0,0
115,0,106.14139346059656,4,13,4,2,0,0,3,0
15,0,111.21645195169445,5,29,4,0,1,0,0,0
27,0,76.38723527556576,10,16,2,2,0,0,0,0
161,1,123.69356786282715,6,21,4,3,0,0,2,0
59,0,136.40892565435573,8,26,4,2,0,0,0,0
58,0,88.56476688619047,11,26,4,2,1,2,0,0
117,0,84.02616145970788,11,13,4,4,0,0,0,0
72,0,89.38965727970384,4,5,4,1,0,0,0,0
223,1,129.15110145778905,10,29,4,1,1,0,3,0
241,1,66.53890064139522,11,12,4,1,2,3,0,0
146,0,91.33583409806009,6,25,4,4,2,1,0,0
120,0,85.5,7,16,4,1,0,0,0,0
196,0,148.60936422205725,8,21,4,4,1,1,2,0
28,1,125.87816634964173,3,23,4,1,0,0,3,0
189,0,166.8387787765264,8,11,4,2,0,0,2,0
254,0,100.71308597517375,7,8,4,1,0,0,0,0
16,0,69.21049260659164,11,25,4,6,3,1,0,0
120,0,119.94565568511156,6,11,3,2,0,0,0,0
146,0,97.30360376954036,7,22,4,4,1,0,0,0
171,0,137.7,8,22,4,1,0,0,0,0
226,0,168.3,9,12,4,1,0,0,3,0
2,0,141.0,5,21,4,1,1,0,0,0
41,0,115.74285915005315,3,30,4,3,1,0,0,0
31,0,141.18572964122055,5,8,4,5,1,0,1,0
10,0,141.37324096434244,10,5,4,1,0,0,2,0
383,0,90.0,10,20,3,0,1,1,0,0
20,0,139.33494330241524,7,3,4,4,1,2,0,0
160,0,80.75,8,26,4,2,2,3,0,0
114,0,75.0,6,1,3,2,1,0,0,0
116,0,102.44797701909917,4,17,4,2,0,0,3,0
9,0,131.15152777466346,8,20,4,0,0,0,0,0
16,0,90.95337773055456,3,2,4,3,0,0,1,0
30,0,151.07926706922453,10,2,4,2,1,0,3,0
125,0,79.2,11,13,4,1,1,3,0,0
415,0,107.13951402462402,9,25,4,1,1,1,0,0
170,0,95.45220649642755,7,16,4,3,0,1,0,0
99,0,120.04680102060732,8,16,4,1,1,0,0,0
102,0,80.4871736005585,4,4,4,2,0,0,0,0
276,0,122.74788665114141,8,22,4,2,0,0,0,0
151,1,183.9229687842045,7,29,4,10,4,0,0,0
178,0,97.19099329751675,6,1,4,1,0,0,0,0
47,0,112.55703809979585,4,10,4,2,2,0,3,0
177,1,130.05,8,2,4,3,1,0,3,0
58,0,67.73611733818319,11,19,4,1,1,0,0,0
103,0,68.0,7,6,3,1,1,0,0,0
70,0,168.3,8,13,4,0,1,0,3,0
31,0,194.5958700043956,5,7,4,3,0,0,5,0
14,0,132.3429360076806,3,4,4,6,1,0,0,0
51,0,104.1351792309078,7,9,4,0,1,3,0,0
178,0,88.3021915691906,8,26,4,1,1,0,0,0
81,0,130.85045339917068,5,29,4,3,0,0,0,0
180,0,85.89004670356906,7,8,4,1,0,3,0,0
77,0,74.85224668169288,3,29,4,3,0,3,0,0
177,0,87.5707323141943,7,22,4,2,1,3,0,0
62,0,72.93393361152393,3,7,4,4,1,2,0,0
11,0,77.5841609748885,11,17,4,5,2,0,0,0
62,0,63.780399438215085,3,8,4,3,0,0,0,0
76,0,119.91890512821428,9,9,3,0,1,0,0,0
14,0,87.25655354492513,10,5,4,0,0,0,0,0
87,0,99.48557720197734,8,10,2,1,0,0,0,0
279,0,110.0,10,12,3,3,0,0,0,0
39,0,117.68133097631524,6,3,4,1,2,0,0,0
1,0,89.0,3,28,4,0,0,3,0,0
40,0,121.4669817982368,10,10,4,1,0,0,0,0
159,0,131.84020234278825,9,4,4,2,1,0,2,0
16,0,109.86664799324639,4,15,0,7,3,0,2,0
17,0,96.73400282585072,3,11,3,2,1,2,0,0
65,0,126.02012988104498,3,5,4,1,0,0,0,0
63,1,167.4923366959459,4,10,4,3,1,0,4,0
316,0,76.31837729297744,8,13,3,3,0,0,0,0
217,1,126.9,9,15,4,2,0,0,0,0
201,0,89.85811788868854,7,15,4,5,1,0,0,0
159,0,130.4262561797385,8,1,4,4,1,0,3,0
47,1,131.4,3,19,4,1,1,0,3,0
33,0,149.10886633496824,9,26,4,3,0,0,0,0
107,0,79.3455604454881,10,24,3,1,0,2,0,0
247,1,152.23149799086306,10,28,4,6,1,0,1,0
149,0,82.25454912047282,8,28,4,1,2,0,0,0
152,1,165.86093077972617,7,1,4,5,2,0,3,0
80,0,73.33162842389585,3,29,3,7,2,2,0,0
5,0,95.0,9,4,1,12,5,0,0,0
150,0,101.25430819724612,7,13,4,6,1,0,0,0
187,0,112.32343110335941,7,11,3,0,2,1,0,0
25,0,153.939220467198,11,3,4,1,1,0,3,0
383,1,83.37637698108166,11,23,4,1,1,0,0,0
231,0,109.2442967089775,9,5,4,3,0,0,0,0
53,0,123.3,8,2,4,1,0,0,3,0
50,0,168.3,8,20,4,3,1,0,3,0
168,1,121.34346332408596,8,3,4,3,0,0,0,0
56,1,136.33723799583063,8,27,4,1,0,0,3,0
179,0,103.75963967934531,7,30,4,2,0,0,0,0
60,0,105.30446226453901,7,12,4,1,0,0,0,0
21,1,102.49662238446926,10,1,4,3,0,0,0,0
69,0,124.5226649770097,9,1,4,5,1,2,0,0
71,0,101.3088391479147,6,4,4,1,2,0,3,0
60,0,105.36873639015553,6,23,4,1,1,0,0,0
263,0,110.0,10,21,3,2,0,0,0,0
170,1,105.3,7,13,4,2,0,0,0,0
160,0,80.13601088391734,9,25,4,1,1,3,0,0
23,0,94.82061772539996,8,5,4,0,0,0,0,0
81,0,98.81540388313857,3,24,4,2,1,0,2,0
39,0,75.48525455719191,10,18,3,3,1,0,0,0
198,0,85.98209351879471,7,20,4,2,0,0,0,0
31,0,78.93540929323613,11,16,4,3,0,0,0,0
21,0,159.362776838704,8,1,4,3,0,0,0,0
23,0,142.91752056479615,6,3,4,2,0,0,1,0
227,0,71.01909806909515,10,27,4,3,0,1,0,0
103,0,109.22263477410617,10,10,3,1,1,1,0,0
39,0,88.20645055389915,3,1,4,2,0,0,2,0
169,0,89.25,8,2,4,5,0,3,0,0
139,0,151.2,10,7,4,1,2,0,3,0
168,0,85.17832895641023,6,24,3,1,2,1,0,0
44,0,107.18305751492974,10,1,4,3,0,0,0,0
233,0,90.15970633943111,9,13,4,2,1,0,0,0
222,0,102.85,10,2,4,3,1,0,0,0
246,1,114.98197386418964,9,13,4,3,0,0,0,0
257,0,104.36680690450544,10,15,4,3,1,0,2,0
210,0,84.54389781082061,9,8,3,3,1,1,0,0
235,1,106.79731949156744,9,12,4,4,0,0,0,0
156,0,106.22531310954325,7,27,4,1,0,0,0,0
120,0,76.5,7,12,4,4,0,0,0,0
38,0,71.1,3,3,4,2,1,3,0,0
35,1,129.128543084615,9,26,4,3,0,0,0,0
66,0,211.6937435174115,5,8,4,6,2,0,5,0
23,0,89.99726701288056,3,19,4,0,1,1,0,0
158,0,143.94728028915392,9,19,3,2,0,0,0,0
18,1,119.81396593862873,9,28,4,1,1,3,0,0
161,1,114.3,5,25,4,0,2,0,3,0
84,0,76.56254748401349,7,24,4,2,1,0,0,0
256,0,110.56150031565709,6,15,3,1,0,1,0,0
33,0,98.9973599392597,4,17,4,1,2,0,0,0
343,1,73.57470647633583,12,27,4,2,2,2,0,0
10,0,148.67710482110246,5,25,4,1,2,0,1,0
39,0,77.39980643572271,6,20,4,1,0,0,0,0
186,0,112.00616017661388,8,3,4,5,2,0,2,0
22,0,117.77518710048982,9,8,4,1,0,2,0,0
59,0,93.6,11,18,4,2,0,0,0,0
138,0,94.5,7,19,4,0,2,1,0,0
53,0,175.82572342900446,4,15,4,1,1,0,5,0
48,0,94.5,9,24,4,1,1,0,0,0
56,0,127.00012823572352,5,21,4,1,1,0,0,0
288,1,69.66169327267188,12,26,4,4,2,2,0,0
17,1,88.5019051168221,8,29,4,3,2,0,0,0
59,0,75.55188744973827,3,19,3,2,1,0,0,0
209,0,128.7,10,20,4,2,1,0,3,0
191,0,101.32961599273723,6,23,4,3,0,0,0,0
96,0,132.27780938634692,7,4,4,3,1,0,0,0
187,0,67.97570018377586,4,25,4,3,2,0,0,0
79,0,116.96716049351217,6,4,4,1,0,1,0,0
92,0,150.3,8,20,4,1,1,0,3,0
76,0,72.55663558329692,3,29,4,6,0,1,0,0
151,1,107.77652536120013,7,12,4,1,0,0,0,0
160,0,106.95333029262751,7,24,4,0,0,0,1,0
19,0,129.07664768951318,3,4,4,1,0,0,0,0
35,0,71.1,3,3,4,2,1,3,0,0
22,0,288.02811459366495,5,20,4,1,1,0,5,0
111,0,132.89455001598603,6,24,4,4,0,0,3,0
56,0,125.1,9,9,4,1,1,3,0,0
33,0,115.4768559829841,3,16,4,0,0,2,0,0
65,0,90.05834488279912,9,5,4,1,0,3,0,0
275,0,116.94398447301829,9,22,4,2,0,0,0,0
72,0,78.15,3,19,4,1,0,0,1,0
119,0,111.10759703542456,12,24,4,1,1,0,0,0
115,0,93.17516239134653,6,26,4,2,1,0,0,0
133,0,90.98952925679511,6,7,4,2,0,0,2,0
178,0,118.31596425544062,8,1,4,3,1,0,0,0
133,0,202.09685757785326,5,26,4,2,0,0,5,0
75,0,125.14864168068453,7,10,4,1,1,0,3,0
8,0,77.76479254158167,11,17,4,6,2,1,0,0
89,0,76.42075378755864,7,10,3,3,0,0,0,0
106,0,159.9,10,29,4,1,2,0,5,0
98,0,91.76948534983656,11,25,4,3,1,0,0,0
184,0,152.15,9,4,4,3,1,1,0,0
115,0,109.80603479303463,5,11,4,3,0,0,0,0
155,0,114.68807574304161,10,3,4,1,1,0,0,0
14,0,87.97088277245065,6,4,4,1,0,0,1,0
36,0,149.92182960247254,4,27,4,3,0,0,3,0
28,0,80.10052554219196,2,3,4,1,0,0,0,0
115,0,60.0,2,27,3,2,2,0,0,0
276,0,72.68545650479537,12,26,4,4,0,2,0,0
162,2,121.5,7,26,4,0,0,0,0,0
124,0,94.5,7,7,3,1,1,1,0,0
114,0,80.36237112043247,5,10,4,3,1,0,0,0
51,1,139.64031111918595,9,16,4,4,1,0,3,0
14,0,83.57717030117401,3,7,4,1,0,0,0,0
64,0,73.82490951451202,3,12,4,2,1,0,0,0
210,1,128.53376556868184,7,7,3,1,1,0,0,0
183,0,110.26944089018133,8,8,3,3,0,0,0,0
7,0,101.0,3,23,4,0,0,0,0,0
41,0,104.80436376937064,6,27,4,4,1,3,0,0
10,0,93.36675899181573,2,9,4,1,0,0,0,0
106,0,99.33103403624357,7,17,4,1,1,0,0,0
10,0,98.01440787353563,9,15,4,3,1,0,0,0
6,0,84.5145232147509,4,13,2,0,0,0,0,0
168,0,129.80126320943253,7,25,4,4,1,0,3,0
253,0,99.73582777918453,9,28,3,3,1,0,0,0
119,0,85.60661646682905,6,28,4,4,1,3,0,0
21,0,95.39929728391205,3,18,4,1,0,0,0,0
76,0,80.85178686542636,3,8,4,5,1,0,0,0
129,1,139.637999620143,8,29,4,3,0,0,2,0
164,0,61.196714796160066,7,23,3,3,0,1,0,0
44,0,65.8270208565186,3,6,3,0,0,0,0,0
259,0,89.04376584719832,9,5,3,3,0,0,0,0
36,0,125.1209000906837,9,4,4,0,1,0,1,0
114,1,71.38478469500296,7,10,4,2,2,0,0,0
29,0,80.37907196365958,1,25,4,1,2,0,0,0
153,1,101.4556705255074,7,30,4,4,2,0,3,0
15,0,100.45812195050287,3,2,4,1,1,1,0,0
122,0,113.4495367097431,5,13,4,2,2,0,0,0
55,0,88.30453945292768,11,13,4,3,1,1,0,0
34,0,67.5,2,9,4,4,0,3,0,0
62,0,125.68117232065406,9,19,4,2,0,0,2,0
13,1,140.0,10,29,4,1,0,0,0,0
0,0,209.38499802682892,4,22,4,2,0,0,5,0
110,0,149.4,9,21,4,3,0,0,3,0
198,1,106.2,4,29,4,1,1,0,0,0
72,0,169.6313520876826,5,9,4,3,2,0,4,0
259,0,90.0,5,5,3,3,0,0,0,0
139,0,116.47425426999929,6,10,4,3,1,0,0,0
9,0,94.51211115623958,11,24,4,1,0,3,0,0
83,0,63.732985785072565,3,24,3,2,1,1,0,0
69,0,110.91972553261752,11,22,4,2,0,0,0,0
113,0,89.79934848637004,5,9,4,2,1,0,0,0
275,0,87.63502084720366,9,5,3,4,1,0,0,0
82,0,134.1,8,13,4,2,1,0,0,0
57,0,132.43296938403077,7,13,4,3,0,0,3,0
221,1,117.34783454861889,9,15,3,2,0,0,1,0
146,0,139.318463312903,8,16,4,4,2,0,3,0
80,0,140.2955843515893,5,21,4,1,1,0,3,0
104,0,105.88874791628344,6,25,4,1,1,0,0,0
7,0,129.9478129094593,7,14,4,1,1,1,0,0
231,0,132.42610159047433,7,2,3,1,0,0,0,0
177,1,137.33832924006438,8,1,4,3,1,0,3,0
41,0,129.76180166369218,8,17,4,0,1,0,0,0
7,1,138.58303828612276,10,16,4,4,1,3,0,0
248,1,87.04811048295524,8,27,4,1,0,0,0,0
209,0,128.53618670028365,7,7,4,3,0,0,0,0
107,0,152.34574151814022,8,13,4,3,1,0,0,0
0,0,85.00238547948462,2,21,4,0,0,3,0,0
1,0,89.01946872054215,3,24,4,0,0,2,0,0
333,0,74.87990400285858,12,30,4,1,2,3,0,0
4,0,110.0,9,29,0,1,0,0,2,0
74,0,133.44190421647627,4,14,4,3,1,0,3,0
84,0,104.4,10,25,4,4,0,0,3,0
12,0,93.5127553176178,11,15,4,3,1,3,0,0
50,0,96.43682192447943,4,3,4,0,0,0,0,0
133,0,79.2,11,12,4,1,2,3,0,0
17,0,175.30752110661817,8,18,4,1,0,0,4,0
178,0,89.83247853694951,7,22,4,2,0,3,0,0
160,1,108.4972920935187,6,23,4,3,0,0,1,0
195,0,121.5,8,13,4,1,0,0,0,0
191,0,67.03505755608745,7,12,3,2,0,0,0,0
145,1,105.66731181385325,4,23,4,0,2,0,0,0
38,0,133.07658034965252,8,1,4,0,1,0,1,0
97,0,83.39139159978039,4,1,4,3,1,2,0,0
93,0,147.34414093351552,7,5,4,3,1,0,2,0
150,0,104.28853467090669,10,27,4,3,1,0,3,0
72,0,72.20619940926899,3,17,4,2,1,3,0,0
30,0,124.26480364168455,5,17,4,1,0,2,0,0
124,0,76.5,7,14,4,4,1,0,0,0
60,0,107.03354201170767,6,24,4,1,1,0,0,0
39,0,149.9705370882542,5,5,4,2,1,0,1,0
37,0,114.37542758012975,5,25,4,1,1,0,0,0
42,0,135.479984262157,7,27,4,2,0,0,0,0
181,1,90.90659914990063,9,27,4,2,0,0,0,0
73,0,155.52546170561666,3,27,4,2,2,0,4,0
5,0,94.1996393463434,11,2,1,2,0,0,3,0
192,0,87.58006734794454,7,24,4,4,0,0,0,0
183,0,98.1,10,11,4,1,0,3,0,0
42,0,63.712859862738085,2,21,3,2,0,0,0,0
53,0,116.1,5,6,4,2,0,3,0,0
46,0,139.76997651733907,8,9,4,0,1,0,3,0
51,0,119.12265275339998,4,27,4,1,0,0,2,0
256,0,112.88551353281085,6,15,3,2,0,1,0,0
44,0,131.29766733028845,3,18,4,1,1,0,3,0
114,0,93.69350259410216,5,9,4,2,1,2,0,0
27,0,89.0,4,17,4,0,1,3,0,0
230,0,95.20799245823808,7,26,4,2,0,1,0,0
67,0,160.37750163860815,6,6,4,1,0,0,0,0
136,0,131.08226522803716,9,25,4,3,0,0,3,0
10,0,218.62887020678184,6,18,4,1,0,0,5,0
263,0,112.53204719195203,7,23,3,2,0,1,0,0
66,1,129.3102665184345,5,29,4,2,0,0,1,0
38,0,71.22044072889047,3,2,4,2,0,3,0,0
39,0,168.55669342852423,7,26,4,2,0,0,2,0
183,1,115.61806752324944,8,29,4,2,2,0,0,0
27,0,151.77675641057678,7,23,4,1,1,0,1,0
242,0,89.09976480364574,8,4,4,5,3,0,0,0
82,1,159.34805221345675,10,27,4,1,1,0,5,0
44,0,72.92548636484288,1,23,4,1,0,0,0,0
214,0,149.36232127080524,7,28,3,2,0,0,5,0
325,1,189.27231988352622,11,15,4,2,1,0,2,0
179,0,70.24010618498598,9,16,3,1,0,0,0,0
74,0,135.0,10,11,4,4,0,0,0,0
26,0,152.53935757038474,7,25,4,0,2,0,3,0
47,0,79.2,11,11,4,1,1,3,0,0
108,0,119.4578705502265,9,19,4,3,0,0,0,0
9,0,79.0,2,5,4,0,1,3,0,0
70,0,94.99229778389467,4,23,4,1,1,0,0,0
30,1,158.66305837504262,10,4,4,4,0,0,3,0
155,1,147.773150640386,7,6,4,3,0,0,1,0
184,1,128.7399678971644,9,16,3,2,0,0,2,0
178,1,109.60091539911397,7,23,3,1,1,0,2,0
84,0,79.2,11,23,4,1,0,3,0,0
276,1,96.74632526240279,10,20,4,2,0,0,0,0
12,0,112.42,5,30,4,2,1,0,3,0
60,0,118.8,4,22,4,2,0,0,3,0
103,0,150.10739325078174,9,8,4,0,1,0,3,0
76,0,103.58402442895978,3,24,3,2,0,0,0,0
238,1,114.40246744759102,6,17,4,1,0,0,0,0
56,0,64.08085019310488,3,11,4,2,1,0,0,0
104,1,72.46602535329257,4,17,4,2,1,0,0,0
56,0,82.53712077119152,3,6,4,5,2,0,2,0
13,0,106.75823867056953,7,20,2,2,0,0,1,0
31,0,74.98117528441924,9,16,4,2,1,0,0,0
3,0,79.98534760474963,8,22,3,3,2,0,0,0
5,0,140.0,8,21,4,1,1,0,0,0
19,0,98.69722017006775,2,20,4,0,1,0,0,0
148,0,201.13270926804444,7,23,3,1,1,0,3,0
164,1,93.68715219259893,8,8,4,4,0,0,0,0
206,0,98.22984440119738,9,4,3,1,0,2,0,0
15,0,111.01895909010945,5,29,4,0,0,0,0,0
168,0,106.14480576673924,4,22,3,2,2,1,0,0
14,0,132.00469229247577,3,3,4,6,1,0,0,0
48,0,87.34761560491245,11,4,4,3,0,1,0,0
28,0,135.41827458070912,5,19,3,1,1,0,2,0
155,0,101.58,7,11,4,3,1,0,0,0
143,1,151.2,10,4,4,4,0,0,3,0
68,0,165.7487694873227,9,15,4,2,0,0,3,0
27,0,108.1543822615823,6,13,4,3,0,0,2,0
54,0,187.64693540894612,4,28,4,3,1,0,5,0
76,0,119.20441581496341,9,8,4,0,1,0,0,0
200,1,67.52276709001653,8,4,4,8,3,0,0,0
204,0,143.38501693370569,9,5,4,1,0,0,0,0
129,0,133.27891397166104,7,26,4,5,1,0,3,0
165,0,99.60307138482452,8,1,3,4,1,0,0,0
13,0,168.53214394151354,3,27,4,1,0,0,0,0
184,0,93.00268901520553,9,29,4,1,1,0,0,0
234,0,89.69133319009123,9,14,4,2,1,0,0,0
265,0,109.47627374533624,6,24,3,2,0,1,0,0
55,0,93.5773185659934,3,19,4,3,1,0,0,0
158,0,198.9,5,25,4,3,0,0,5,0
321,1,114.11861090869803,8,17,3,2,0,0,0,0
113,0,122.02276804436032,8,1,4,1,1,0,0,0
187,0,105.3,7,4,4,2,0,0,0,0
172,1,105.99686494265191,9,25,4,3,0,0,3,0
104,0,108.50561782259663,10,9,3,0,1,2,0,0
143,0,200.03949033499018,9,23,4,1,1,0,3,0
27,0,134.48752718663138,5,20,4,3,2,0,3,0
118,0,144.73821643607775,8,5,4,2,2,0,3,0
11,0,157.79929573908703,5,6,4,2,1,0,3,0
44,0,66.72472183059601,2,11,3,1,0,2,0,0
68,0,73.95,3,10,4,3,1,0,0,0
63,1,109.98335261724655,4,1,4,9,3,0,3,0
78,0,131.4,7,3,4,1,0,0,3,0
114,0,199.71047335848203,8,12,4,1,0,0,5,0
183,1,103.01336201219488,10,4,4,3,0,0,0,0
137,0,198.4214238352169,8,8,4,3,0,1,3,0
286,1,77.54290127023738,12,29,4,2,1,3,0,0
62,0,132.3,9,20,4,1,0,0,3,0
101,0,91.50596385418403,9,5,3,2,0,2,0,0
17,0,128.9291202906804,2,26,4,9,4,0,3,0
23,0,129.0,10,3,4,1,0,3,0,0
54,0,108.0,9,2,4,2,1,3,0,0
95,0,171.5624254667775,5,18,4,2,0,0,3,0
9,1,152.8907455918497,8,17,4,1,0,0,4,0
170,2,114.75,8,7,4,2,1,0,0,0
349,0,80.0,10,4,3,5,1,0,0,0
18,0,119.36043262650274,7,3,4,0,0,1,0,0
49,0,128.6570836561108,3,29,4,2,0,0,3,0
106,0,85.3630468879294,3,16,4,3,2,0,0,0
18,1,136.27606672984896,9,16,4,1,0,3,0,0
40,0,192.60908096474193,4,20,4,2,0,0,5,0
35,0,82.60367291319847,2,8,4,4,1,0,0,0
57,0,159.0083026998375,6,17,4,1,0,0,3,0
111,0,72.266229606343,7,13,3,3,0,0,0,0
30,0,98.54411773243692,8,30,4,4,0,3,0,0
274,0,61.43321094972151,4,14,3,3,1,0,0,0
204,0,90.0,5,29,3,1,2,0,0,0
76,0,131.75572868979202,8,3,4,1,0,0,3,0
